year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2008,3,12,,False,7267,None,199,177,1052.4,None
2009,3,12,,False,10799,None,-66,-141,-832.5,0.0
2010,3,12,10/05/10,False,9215,None,291,346,6.7,0.0
2011,3,12,11/05/10,False,11107,None,342,421,6.5,0.0
2012,3,12,12/05/10,False,13845,None,337,465,7.0,0.0
2013,3,12,13/05/08,False,16186,None,837,640,9.5,0.0
2014,3,12,14/05/08,False,18366,None,733,447,6.5,0.0
2015,3,12,15/05/08,False,22638,None,1250,829,11.9,0.0
2016,3,12,16/05/09,False,26506,None,2129,1399,19.6,1.25
2017,3,12,17/05/09,False,28978,None,2372,1558,21.7,1.25
2018,3,12,18/05/09,False,32339,None,1853,1320,18.4,1.25
2019,3,12,19/05/09,False,35829,None,2278,1610,21.2,1.25
2020,3,12,20/05/12,False,41465,None,2189,1525,18.9,1.25
2021,3,12,21/05/12,False,48049,None,2758,1586,19.6,1.25
2022,3,12,22/05/11,False,53022,None,3166,2112,26.0,2.5
2023,3,12,23/05/10,False,56528,None,3685,2284,28.1,4.0
2024,3,12,23/05/25,True,60000,None,4000,2500,31.4,5.5
2019,3,12,18/05/09,True,36284,None,2700,1850,None,None
2019,3,12,18/08/08,True,36464,None,2529,1731,None,None
2020,3,12,19/05/09,True,42400,None,2300,1620,None,None
2021,3,12,20/05/12,True,45600,None,2900,2060,None,0.0
2022,3,12,21/05/12,True,53000,None,3300,2310,None,None
2022,3,12,21/12/22,True,53000,None,3300,2310,None,2.5
2023,3,12,22/05/11,True,57000,None,3650,2464,None,None
2023,3,12,22/11/08,True,57000,None,3650,2464,None,4.0
2024,3,12,23/05/10,True,60000,None,4000,2500,None,None
2024,3,12,23/05/25,True,60000,None,4000,2500,None,5.5
2019,3,3,19/05/09,False,9568,None,445,319,4.2,None
2019,6,3,19/08/07,False,9989,None,175,104,1.3,None
2019,9,3,19/11/08,False,10056,None,322,240,3.0,None
2019,12,3,20/02/07,False,10540,None,875,632,7.8,None
2020,3,3,20/05/12,False,10880,None,817,549,6.8,None
2020,6,3,20/08/07,False,11689,None,550,350,4.3,None
2020,9,3,20/11/09,False,11906,None,780,368,4.6,None
2020,12,3,21/02/05,False,12094,None,839,582,7.2,None
2021,3,3,21/05/12,False,12360,None,589,286,3.5,None
2021,6,3,21/08/06,False,13259,None,698,486,6.0,None
2021,9,3,21/11/08,False,13077,None,911,795,9.8,None
2021,12,3,22/02/07,False,13280,None,879,628,7.7,None
2022,3,3,22/05/11,False,13406,None,678,203,2.5,None
2022,6,3,22/08/05,False,13953,None,778,497,6.1,None
2022,9,3,22/11/08,False,14021,None,1177,819,10.1,None
2022,12,3,23/02/07,False,14072,None,744,357,4.4,None
2023,3,3,23/05/10,False,14482,None,986,611,7.5,None
2023,6,3,23/08/07,False,14868,None,1201,811,10.0,None
2023,9,3,23/11/08,False,14969,None,1400,945,11.7,None
2023,12,3,24/02/07,False,15099,None,675,285,3.6,None
