year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2011,12,12,,False,1203,None,65,34,7.3,0.0
2012,12,12,,False,1427,None,102,57,11.7,0.0
2013,12,12,,False,1348,None,88,51,9.5,0.0
2014,12,12,,False,1594,157,156,93,16.9,0.0
2015,12,12,,False,2099,275,274,179,32.0,0.0
2016,12,12,17/02/09,False,2579,447,440,290,50.0,0.0
2017,12,12,18/02/13,False,2909,355,351,179,27.2,0.0
2018,12,12,19/02/14,False,2941,234,231,148,22.9,0.0
2019,12,12,20/02/13,False,3952,7,22,-106,-16.6,0.0
2020,12,12,21/02/12,False,3963,-9,-12,-229,-35.5,0.0
2021,12,12,22/02/10,False,3641,-9,-14,292,45.3,0.0
2022,12,12,23/02/10,False,4735,214,213,271,41.9,10.0
2023,12,12,24/02/14,False,5598,-39,-64,-194,-30.0,0.0
2024,12,12,24/02/14,True,6261,-16,-27,-70,-10.8,0.0
2019,12,12,19/02/14,True,3219,212,213,132,None,0.0
2019,12,12,19/05/14,True,4056,217,216,135,None,0.0
2019,12,12,19/11/06,True,3952,76,88,52,None,0.0
2019,12,12,20/02/05,True,3952,7,23,-105,None,0.0
2020,12,12,20/02/13,True,4435,75,67,17,None,0.0
2020,12,12,20/05/14,True,None,None,None,None,None,0.0
2020,12,12,20/11/12,True,3860,-85,-93,-282,None,0.0
2021,12,12,21/02/12,True,4206,104,109,7,None,0.0
2021,12,12,21/08/12,True,None,None,None,None,None,0.0
2021,12,12,21/12/23,True,3590,-61,-66,184,None,0.0
2022,12,12,22/02/10,True,4344,92,91,46,None,0.0
2022,12,12,22/11/11,True,4634,162,183,213,None,10.0
2023,12,12,23/02/10,True,5663,232,226,121,None,0.0
2023,12,12,23/11/14,True,5561,-16,-8,-190,None,0.0
2024,12,12,24/02/14,True,6261,-16,-27,-70,None,0.0
2019,3,3,19/05/14,False,749,63,62,41,6.5,None
2019,6,3,19/08/08,False,1053,30,35,9,1.4,None
2019,9,3,19/11/12,False,1092,-15,-5,-17,-2.7,None
2019,12,3,20/02/13,False,1058,-71,-70,-139,-21.7,None
2020,3,3,20/05/14,False,1015,-3,-7,-6,-1.0,None
2020,6,3,20/08/13,False,844,-44,-33,-67,-10.5,None
2020,9,3,20/11/12,False,1036,-11,-25,-189,-29.4,None
2020,12,3,21/02/12,False,1068,49,53,33,5.1,None
2021,3,3,21/05/13,False,854,-25,-25,-66,-10.2,None
2021,6,3,21/08/12,False,847,-13,-24,13,2.0,None
2021,9,3,21/11/11,False,894,-35,-42,117,18.2,None
2021,12,3,22/02/10,False,1046,64,77,228,35.3,None
2022,3,3,22/05/12,False,1035,14,23,68,10.5,None
2022,6,3,22/08/12,False,1203,73,87,117,18.1,None
2022,9,3,22/11/11,False,1235,69,67,40,6.2,None
2022,12,3,23/02/10,False,1262,58,36,46,7.1,None
2023,3,3,23/05/11,False,1302,0,-3,-26,-4.1,None
2023,6,3,23/08/10,False,1407,-17,-1,-29,-4.5,None
2023,9,3,23/11/14,False,1451,17,20,-30,-4.7,None
2023,12,3,24/02/14,False,1438,-39,-80,-109,-16.8,None
