year,month,duration,annoounce_date,is_prediction,total_revenue,operating_income,ordinary_profit,net_income,eps,divident
2012,3,12,,False,332810,None,20262,6700,20940.0,0.0
2013,3,12,,False,342853,None,17341,6048,18900.0,0.0
2014,3,12,,False,354810,None,21216,11566,36145.0,0.0
2015,3,12,,False,357422,12782,25574,15012,46913.0,0.0
2016,3,12,,False,377989,20893,32035,-433089,-153405.0,0.0
2017,3,12,17/05/11,False,382912,58743,60565,44751,279.7,38.5
2018,3,12,18/05/10,False,413371,63963,67045,50410,315.1,83.0
2019,3,12,19/05/13,False,440358,63885,66539,49240,307.8,93.0
2020,3,12,20/05/11,False,432644,49406,50613,31495,198.2,93.0
2021,3,12,21/05/12,False,293914,-22873,-19323,-18984,-120.8,93.0
2022,3,12,22/05/10,False,329527,3944,9237,13250,84.3,93.0
2023,3,12,23/05/11,False,383242,34323,35700,31166,198.4,93.0
2024,3,12,23/05/11,True,417000,45700,45900,40700,259.0,93.0
2019,3,12,18/05/10,True,439700,60700,62600,47500,None,83.0
2019,3,12,19/02/04,True,438500,61900,64400,48200,None,83.0
2020,3,12,19/05/13,True,442300,56600,57200,42500,None,93.0
2021,3,12,20/05/11,True,None,None,None,None,None,None
2021,3,12,20/09/24,True,291700,-32300,-31400,-28400,None,93.0
2022,3,12,21/05/12,True,344200,10600,10600,12900,None,93.0
2022,3,12,21/11/02,True,315800,-2300,800,3400,None,93.0
2022,3,12,22/02/08,True,332800,2700,6900,9800,None,93.0
2023,3,12,22/05/10,True,381400,29000,30000,24500,None,93.0
2023,3,12,22/11/01,True,381400,29000,30000,26600,None,93.0
2024,3,12,23/05/11,True,417000,45700,45900,40700,None,93.0
2019,3,3,19/05/13,False,126167,13684,13937,9792,61.2,None
2019,6,3,19/08/05,False,100471,15489,16096,12365,77.3,None
2019,9,3,19/11/05,False,112390,14728,14930,10660,66.7,None
2019,12,3,20/02/10,False,106808,15669,15945,12307,77.1,None
2020,3,3,20/05/11,False,112975,3520,3642,-3837,-24.1,None
2020,6,3,20/08/04,False,61848,-15703,-15234,-5119,-32.6,None
2020,9,3,20/11/04,False,62704,-4868,-4286,-5129,-32.7,None
2020,12,3,21/02/09,False,77853,1970,3367,-1414,-9.0,None
2021,3,3,21/05/12,False,91509,-4272,-3170,-7322,-46.6,None
2021,6,3,21/08/03,False,72097,-1333,385,927,5.9,None
2021,9,3,21/11/02,False,69524,-2739,-1449,-2952,-18.8,None
2021,12,3,22/02/08,False,81091,6856,8031,11239,71.5,None
2022,3,3,22/05/10,False,106815,1160,2270,4036,25.7,None
2022,6,3,22/08/02,False,90476,7883,8557,6915,44.0,None
2022,9,3,22/11/01,False,79719,3300,3287,5087,32.4,None
2022,12,3,23/02/07,False,91085,11329,11683,9531,60.7,None
2023,3,3,23/05/11,False,121962,11811,12173,9633,61.3,None
2023,6,3,23/08/08,False,97920,13488,13717,17782,113.2,None
2023,9,3,23/11/07,False,92812,13328,14333,10207,65.0,None
2023,12,3,24/02/06,False,102182,16342,16771,12736,81.1,None
