date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2024/03/26,1553.0,1600.0,1369.0,1435.0,5170500,-1.0,-1.0,-1.0
2024/03/27,1525.0,1690.0,1415.0,1480.0,6435900,-1.0,-1.0,-1.0
2024/03/28,1510.0,1545.0,1360.0,1360.0,1150600,-1.0,-1.0,-1.0
2024/03/29,1380.0,1401.0,1199.0,1310.0,574000,-1.0,-1.0,-1.0
2024/04/01,1280.0,1310.0,1190.0,1249.0,163500,-1.0,-1.0,-1.0
2024/04/02,1249.0,1249.0,1115.0,1115.0,182700,-1.0,-1.0,-1.0
2024/04/03,1100.0,1211.0,1080.0,1119.0,337200,-1.0,-1.0,-1.0
2024/04/04,1149.0,1172.0,996.0,1000.0,301700,-1.0,-1.0,-1.0
2024/04/05,982.0,1035.0,950.0,1030.0,225600,-1.0,-1.0,-1.0
2024/04/08,1030.0,1069.0,998.0,1000.0,116100,-1.0,-1.0,-1.0
2024/04/09,1006.0,1031.0,975.0,1028.0,89700,-1.0,-1.0,-1.0
2024/04/10,1028.0,1117.0,1007.0,1085.0,178200,-1.0,-1.0,-1.0
2024/04/11,1055.0,1056.0,994.0,1014.0,125500,-1.0,-1.0,-1.0
2024/04/12,1000.0,1039.0,950.0,950.0,141700,-1.0,-1.0,-1.0
2024/04/15,929.0,935.0,902.0,925.0,95000,-1.0,-1.0,-1.0
2024/04/16,910.0,917.0,876.0,890.0,110000,-1.0,-1.0,-1.0
2024/04/17,890.0,901.0,817.0,854.0,126800,-1.0,-1.0,-1.0
2024/04/18,854.0,951.0,852.0,903.0,154600,-1.0,-1.0,-1.0
2024/04/19,882.0,925.0,855.0,900.0,81100,-1.0,-1.0,-1.0
2024/04/22,903.0,975.0,897.0,968.0,65600,-1.0,-1.0,-1.0
2024/04/23,998.0,1118.0,985.0,1091.0,393000,-1.0,-1.0,-1.0
2024/04/24,1091.0,1152.0,1035.0,1120.0,244100,-1.0,-1.0,-1.0
2024/04/25,1098.0,1129.0,1028.0,1108.0,100400,-1.0,-1.0,0.7943159178809623
2024/04/26,1119.0,1198.0,1096.0,1181.0,142500,-1.0,-1.0,0.752655210901106
2024/04/30,1234.0,1249.0,1143.0,1205.0,154000,-1.0,-1.0,0.9091172347093686
2024/05/01,1185.0,1212.0,1105.0,1131.0,84700,-1.0,-1.0,0.807514421584473
2024/05/02,1108.0,1145.0,1018.0,1034.0,78900,-1.0,-1.0,0.8111182691642893
2024/05/07,1050.0,1075.0,1006.0,1038.0,52100,-1.0,-1.0,1.031234263824457
2024/05/08,1038.0,1086.0,1021.0,1021.0,34600,-1.0,-1.0,1.0292579966967554
2024/05/09,1017.0,1029.0,995.0,997.0,20700,-1.0,-1.0,0.9845807767480297
2024/05/10,999.0,1040.0,977.0,979.0,49300,-1.0,-1.0,0.9071262082562298
2024/05/13,1007.0,1051.0,984.0,1011.0,69000,-1.0,-1.0,1.1046566874648285
2024/05/14,1011.0,1029.0,991.0,1000.0,49700,-1.0,-1.0,1.0898890248567104
