date,open,high,low,close,volume,rs_nikkei,rs_topix,rs
2024/06/24,4100.0,4105.0,4045.0,4095.0,6600,-1.0,-1.0,-1.0
2024/06/25,4095.0,4120.0,4085.0,4115.0,2900,-1.0,-1.0,-1.0
2024/06/26,4115.0,4130.0,4105.0,4130.0,2300,-1.0,-1.0,-1.0
2024/06/27,,,,4130.0,0,-1.0,-1.0,-1.0
2024/06/28,,,,4130.0,0,-1.0,-1.0,-1.0
2024/07/01,4065.0,4075.0,4040.0,4075.0,5600,-1.0,-1.0,-1.0
2024/07/02,4070.0,4070.0,4020.0,4030.0,4100,-1.0,-1.0,-1.0
2024/07/03,4030.0,4065.0,4025.0,4050.0,3500,-1.0,-1.0,-1.0
2024/07/04,4060.0,4060.0,4010.0,4010.0,4800,-1.0,-1.0,-1.0
2024/07/05,4010.0,4045.0,4005.0,4010.0,4300,-1.0,-1.0,-1.0
2024/07/08,4010.0,4020.0,3995.0,3995.0,3200,-1.0,-1.0,-1.0
2024/07/09,3995.0,4020.0,3995.0,3995.0,1800,-1.0,-1.0,-1.0
2024/07/10,3995.0,4010.0,3995.0,4005.0,1000,-1.0,-1.0,-1.0
2024/07/11,4005.0,4020.0,3990.0,3995.0,4200,-1.0,-1.0,-1.0
2024/07/12,4000.0,4015.0,3990.0,4000.0,2900,-1.0,-1.0,-1.0
2024/07/16,4015.0,4060.0,4015.0,4020.0,3800,-1.0,-1.0,-1.0
2024/07/17,4020.0,4050.0,4000.0,4000.0,3100,-1.0,-1.0,-1.0
2024/07/18,4000.0,4010.0,3990.0,4005.0,1500,-1.0,-1.0,-1.0
2024/07/19,4005.0,4010.0,3990.0,4010.0,4600,-1.0,-1.0,-1.0
2024/07/22,4000.0,4040.0,3995.0,4030.0,2900,-1.0,-1.0,-1.0
2024/07/23,4030.0,4050.0,4010.0,4040.0,2200,-1.0,-1.0,-1.0
2024/07/24,4040.0,4045.0,4000.0,4020.0,5700,-1.0,-1.0,-1.0
2024/07/25,3995.0,3995.0,3930.0,3950.0,9200,-1.0,-1.0,-1.0
2024/07/26,3925.0,3935.0,3910.0,3930.0,4000,-1.0,-1.0,-1.0
2024/07/29,3935.0,4070.0,3935.0,4005.0,5800,-1.0,-1.0,1.0058321323695207
2024/07/30,3975.0,4005.0,3960.0,4000.0,3300,-1.0,-1.0,1.0064801998595243
2024/07/31,3975.0,4005.0,3975.0,4005.0,2100,-1.0,-1.0,0.9933809884320699
2024/08/01,3995.0,4005.0,3960.0,3975.0,4700,-1.0,-1.0,1.0421438371143665
2024/08/02,3920.0,3985.0,3815.0,3830.0,17900,-1.0,-1.0,1.0703658360967108
2024/08/05,3690.0,3720.0,3285.0,3355.0,25000,-1.0,-1.0,1.0813003884786614
